0,90,0,0,55,0,50,3,1
89,0,36,42,0,0,1,0,0
0,40,0,0,0,0,0,0,0
0,38,4,0,0,0,0,0,0
110,0,0,0,0,0,0,0,0
0,0,0,0,15,0,0,0,0
0,0,0,0,40,15,0,0,0
0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,1,0,0
